October 2021 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CO-085,Montrose County,Colorado,47.5,0.1,58,47.4
CO-087,Morgan County,Colorado,53.2,3.6,119,49.6
CO-089,Otero County,Colorado,55.6,2.2,109,53.4
CO-091,Ouray County,Colorado,42.9,1,79,41.9
CO-093,Park County,Colorado,40.3,0.2,65,40.1
CO-095,Phillips County,Colorado,53.6,3.1,111,50.5
CO-097,Pitkin County,Colorado,39.1,-0.2,55,39.3
CO-099,Prowers County,Colorado,56.8,2.3,110,54.5
CO-101,Pueblo County,Colorado,54.6,2.2,113,52.4
CO-103,Rio Blanco County,Colorado,45,0.4,71,44.6
CO-105,Rio Grande County,Colorado,41.7,0.4,73,41.3
CO-107,Routt County,Colorado,42.2,1.5,96,40.7
CO-109,Saguache County,Colorado,40.9,-0.4,50,41.3
CO-111,San Juan County,Colorado,36.4,1,78,35.4
CO-113,San Miguel County,Colorado,45.2,0.1,61,45.1
CO-115,Sedgwick County,Colorado,53.2,2.6,110,50.6
CO-117,Summit County,Colorado,37.6,0.4,68,37.2
CO-119,Teller County,Colorado,42.7,0.7,80,42
CO-121,Washington County,Colorado,53.5,3.1,113,50.4
CO-123,Weld County,Colorado,51.5,2.7,108,48.8
CO-125,Yuma County,Colorado,54.4,3,112,51.4
CT-001,Fairfield County,Connecticut,58.7,6.4,127,52.3
CT-003,Hartford County,Connecticut,56.7,5.5,127,51.2
CT-005,Litchfield County,Connecticut,54.7,5.7,124,49
CT-007,Middlesex County,Connecticut,57.6,5.7,127,51.9
CT-009,New Haven County,Connecticut,57.4,5.4,127,52
CT-011,New London County,Connecticut,58.1,6.4,127,51.7
CT-013,Tolland County,Connecticut,55.8,5.5,126,50.3
CT-015,Windham County,Connecticut,56.1,5.7,126,50.4
DE-001,Kent County,Delaware,62.7,6.6,128,56.1
DE-003,New Castle County,Delaware,62.3,6.8,128,55.5
DE-005,Sussex County,Delaware,63.8,6.8,128,57
FL-001,Alachua County,Florida,72.6,2.1,104,70.5
FL-003,Baker County,Florida,71.2,2.4,105,68.8
FL-005,Bay County,Florida,73.1,4.2,120,68.9
FL-007,Bradford County,Florida,72.1,2.2,101,69.9
FL-009,Brevard County,Florida,77.2,2.5,113,74.7
FL-011,Broward County,Florida,79.5,2.7,119,76.8
FL-013,Calhoun County,Florida,71.7,3.7,116,68
FL-015,Charlotte County,Florida,78.3,2.9,118,75.4
FL-017,Citrus County,Florida,75.6,3.5,118,72.1
FL-019,Clay County,Florida,73.3,2.9,112,70.4
FL-021,Collier County,Florida,79.7,2.8,120,76.9
FL-023,Columbia County,Florida,71.2,2.2,103,69
FL-027,DeSoto County,Florida,77.3,2.7,118,74.6
FL-029,Dixie County,Florida,73.1,3,111,70.2
FL-031,Duval County,Florida,73,2.9,110,70.1
FL-033,Escambia County,Florida,71.5,3.3,114,68.2
FL-035,Flagler County,Florida,76,4.1,120,71.9
FL-037,Franklin County,Florida,72.3,2.8,108,69.5
FL-039,Gadsden County,Florida,70.6,2.6,107,68
FL-041,Gilchrist County,Florida,72.5,2.6,109,69.9
FL-043,Glades County,Florida,77.4,2.1,112,75.3
FL-045,Gulf County,Florida,72.5,3.7,115,68.8
FL-047,Hamilton County,Florida,70.4,2.2,101,68.2
FL-049,Hardee County,Florida,77.2,3.2,118,74
FL-051,Hendry County,Florida,78.3,2.3,112,76
FL-053,Hernando County,Florida,76.3,3.8,120,72.5
FL-055,Highlands County,Florida,77.3,2.8,116,74.5
FL-057,Hillsborough County,Florida,77.9,4.1,122,73.8
FL-059,Holmes County,Florida,70.2,2.9,112,67.3
FL-061,Indian River County,Florida,77.5,2.9,118,74.6
FL-063,Jackson County,Florida,70.8,2.9,112,67.9
FL-065,Jefferson County,Florida,71,2.5,104,68.5
FL-067,Lafayette County,Florida,72.2,3,114,69.2
FL-069,Lake County,Florida,76.4,3.8,120,72.6
FL-071,Lee County,Florida,79,2.8,119,76.2
FL-073,Leon County,Florida,70.8,2.5,100,68.3
FL-075,Levy County,Florida,74.1,3.2,113,70.9
FL-077,Liberty County,Florida,71.6,3.3,115,68.3
FL-079,Madison County,Florida,71,2.8,106,68.2
FL-081,Manatee County,Florida,77.6,3.3,120,74.3
FL-083,Marion County,Florida,74.6,3.2,114,71.5
FL-085,Martin County,Florida,78.8,3,121,75.8
FL-086,Miami-Dade County,Florida,79.8,2.6,119,77.2
FL-087,Monroe County,Florida,80.4,2.6,118,77.8
FL-089,Nassau County,Florida,71.9,2.8,107,69.1
FL-091,Okaloosa County,Florida,71,3.2,114,67.8
FL-093,Okeechobee County,Florida,77.5,2.8,116,74.7
FL-095,Orange County,Florida,77.2,3.4,119,73.8
FL-097,Osceola County,Florida,77.6,3.3,119,74.3
FL-099,Palm Beach County,Florida,78.9,2.6,118,76.3
FL-101,Pasco County,Florida,76.8,3.9,121,72.9
FL-103,Pinellas County,Florida,78.7,4,122,74.7
FL-105,Polk County,Florida,77.6,3.7,121,73.9
FL-107,Putnam County,Florida,74.7,3.4,117,71.3
FL-109,St. Johns County,Florida,75.2,3.8,120,71.4
FL-111,St. Lucie County,Florida,78.1,2.7,118,75.4
FL-113,Santa Rosa County,Florida,71.1,3,112,68.1
FL-115,Sarasota County,Florida,77.7,2.8,116,74.9
FL-117,Seminole County,Florida,76.7,3.1,115,73.6
FL-119,Sumter County,Florida,76,3.8,119,72.2
FL-121,Suwannee County,Florida,71.7,2.8,111,68.9
FL-123,Taylor County,Florida,72.5,3.2,115,69.3
FL-125,Union County,Florida,71.6,2.1,102,69.5
FL-127,Volusia County,Florida,76.1,3.3,116,72.8
FL-129,Wakulla County,Florida,71.7,2.6,106,69.1
FL-131,Walton County,Florida,71.2,3.5,115,67.7
FL-133,Washington County,Florida,71.3,3.5,117,67.8
GA-001,Appling County,Georgia,68.6,1.8,97,66.8
GA-003,Atkinson County,Georgia,68.5,1.6,90,66.9
GA-005,Bacon County,Georgia,68,1.1,85,66.9
GA-007,Baker County,Georgia,69.2,2.1,101,67.1
GA-009,Baldwin County,Georgia,67.2,3.3,113,63.9
GA-011,Banks County,Georgia,64.8,3.9,121,60.9
GA-013,Barrow County,Georgia,65.3,4.2,122,61.1
GA-015,Bartow County,Georgia,64.6,3.8,116,60.8
GA-017,Ben Hill County,Georgia,68.7,2.7,110,66
GA-019,Berrien County,Georgia,68.7,2,100,66.7
GA-021,Bibb County,Georgia,67.5,3.4,114,64.1
GA-023,Bleckley County,Georgia,68.3,3.1,113,65.2
GA-025,Brantley County,Georgia,69.6,2.2,103,67.4
GA-027,Brooks County,Georgia,69.1,1.7,93,67.4
GA-029,Bryan County,Georgia,69.6,2.4,106,67.2
GA-031,Bulloch County,Georgia,68.8,2.9,112,65.9
GA-033,Burke County,Georgia,67.7,3.6,114,64.1
GA-035,Butts County,Georgia,66.7,4.1,120,62.6
GA-037,Calhoun County,Georgia,68.7,2.1,103,66.6
GA-039,Camden County,Georgia,71.4,2.7,107,68.7
GA-043,Candler County,Georgia,68.7,3,113,65.7
GA-045,Carroll County,Georgia,64.8,4.2,116,60.6
GA-047,Catoosa County,Georgia,64.1,4.1,115,60
GA-049,Charlton County,Georgia,70.7,2.6,106,68.1
GA-051,Chatham County,Georgia,70.2,2.6,107,67.6
GA-053,Chattahoochee County,Georgia,66.6,1.6,92,65
GA-055,Chattooga County,Georgia,64.4,3.7,116,60.7
GA-057,Cherokee County,Georgia,64,3.8,116,60.2
GA-059,Clarke County,Georgia,65.8,4.3,121,61.5
GA-061,Clay County,Georgia,69,2.7,109,66.3
GA-063,Clayton County,Georgia,66.1,4.1,121,62
GA-065,Clinch County,Georgia,69.3,1.7,90,67.6
GA-067,Cobb County,Georgia,65.1,4.3,119,60.8
GA-069,Coffee County,Georgia,68.3,1.8,93,66.5
GA-071,Colquitt County,Georgia,68.4,1.6,93,66.8
GA-073,Columbia County,Georgia,67.1,3.7,116,63.4
GA-075,Cook County,Georgia,68.5,1.6,93,66.9
GA-077,Coweta County,Georgia,66,4.1,121,61.9
GA-079,Crawford County,Georgia,67.2,3.2,114,64
GA-081,Crisp County,Georgia,68.6,3.2,113,65.4
GA-083,Dade County,Georgia,63.7,3.9,116,59.8
GA-085,Dawson County,Georgia,62.6,3.6,116,59
GA-087,Decatur County,Georgia,70.2,2.4,105,67.8
GA-089,DeKalb County,Georgia,65.4,4.1,120,61.3
GA-091,Dodge County,Georgia,68.2,2.6,109,65.6
GA-093,Dooly County,Georgia,68.5,3.4,114,65.1
GA-095,Dougherty County,Georgia,68.8,2,101,66.8
GA-097,Douglas County,Georgia,65.2,4.3,121,60.9
GA-099,Early County,Georgia,69.6,2.6,108,67
GA-101,Echols County,Georgia,69.7,1.9,95,67.8
GA-103,Effingham County,Georgia,69.3,3.2,113,66.1
GA-105,Elbert County,Georgia,65.6,4.2,120,61.4
GA-107,Emanuel County,Georgia,68.1,3,113,65.1
GA-109,Evans County,Georgia,69.3,2.7,111,66.6
GA-111,Fannin County,Georgia,60.7,3.8,114,56.9
GA-113,Fayette County,Georgia,66.2,4.1,121,62.1
GA-115,Floyd County,Georgia,64.7,3.7,115,61
GA-117,Forsyth County,Georgia,63.7,3.7,117,60
GA-119,Franklin County,Georgia,64.7,3.7,119,61
GA-121,Fulton County,Georgia,65.3,4.2,122,61.1
GA-123,Gilmer County,Georgia,61.3,3.3,112,58
GA-125,Glascock County,Georgia,66.4,3,114,63.4
GA-127,Glynn County,Georgia,70.6,1.9,99,68.7
GA-129,Gordon County,Georgia,64.2,3.4,114,60.8
GA-131,Grady County,Georgia,69.8,2.2,105,67.6
GA-133,Greene County,Georgia,66.6,4.2,122,62.4
GA-135,Gwinnett County,Georgia,64.8,4,121,60.8
GA-137,Habersham County,Georgia,62.7,3.6,116,59.1
GA-139,Hall County,Georgia,64.1,3.9,118,60.2
GA-141,Hancock County,Georgia,66.4,3.2,114,63.2
GA-143,Haralson County,Georgia,64.2,4.3,118,59.9
GA-145,Harris County,Georgia,65.5,2.1,102,63.4
GA-147,Hart County,Georgia,65.1,4.1,120,61
GA-149,Heard County,Georgia,65.5,3.9,114,61.6
GA-151,Henry County,Georgia,66.3,4,121,62.3
GA-153,Houston County,Georgia,68.2,3.4,114,64.8
GA-155,Irwin County,Georgia,68.6,2.5,107,66.1
GA-157,Jackson County,Georgia,65.2,4.1,122,61.2
GA-159,Jasper County,Georgia,66.8,4.4,120,62.4
GA-161,Jeff Davis County,Georgia,68.1,1.8,94,66.3
GA-163,Jefferson County,Georgia,66.8,3,114,63.8
GA-165,Jenkins County,Georgia,68.1,3.6,114,64.5
GA-167,Johnson County,Georgia,67.4,2.7,109,64.7
GA-169,Jones County,Georgia,67.2,3.7,116,63.5
GA-171,Lamar County,Georgia,66.6,3.7,118,62.9
GA-173,Lanier County,Georgia,68.8,1.7,92,67.1
GA-175,Laurens County,Georgia,67.9,2.6,105,65.3
GA-177,Lee County,Georgia,68.7,2.6,109,66.1
GA-179,Liberty County,Georgia,69.6,2,100,67.6
GA-181,Lincoln County,Georgia,66.1,3.4,114,62.7
GA-183,Long County,Georgia,69.5,2.1,101,67.4
GA-185,Lowndes County,Georgia,69.1,1.7,94,67.4
GA-187,Lumpkin County,Georgia,62,3.8,117,58.2
GA-189,McDuffie County,Georgia,66.5,3.6,116,62.9
GA-191,McIntosh County,Georgia,70,1.4,93,68.6
